Mol. wt.,CRC Tm /K
388.0449999999999,221.85
814.1200000000006,388.15
338.03799999999995,187.05
314.04999999999995,285.45
200.028,143.14999999999998
350.0489999999999,234.15
338.03799999999995,157.74999999999997
272.09399999999994,352.15
914.1340000000008,386.15
166.01999999999998,156.14999999999998
288.03099999999995,263.15
264.04299999999995,284.75
188.017,125.45
714.1060000000003,403.15
236.06099999999995,207.67
664.0990000000003,392.15
564.0849999999999,371.75
168.19900000000007,496.15
391.2939999999996,307.15
76.05099999999999,272.95
307.2639999999996,332.85
252.3160000000001,549.15
390.3539999999999,513.15
258.273,358.15
136.23800000000003,511.15
193.24900000000008,411.45
178.2340000000001,372.15
208.21600000000004,481.65
179.2220000000001,379.71
180.2100000000001,350.35
180.2100000000001,391.71
180.2100000000001,445.55
180.2100000000001,447.91
210.2400000000001,537.15
196.2090000000001,431.15
328.4809999999996,321.65
274.2279999999998,503.65
300.31399999999974,423.95
232.2390000000001,449.15
94.11299999999996,314.04
318.32799999999975,535.15
320.3439999999997,503.65
306.36099999999965,474.65
199.27800000000008,458.05
183.2100000000001,429.85
152.14900000000006,371.65
118.13499999999996,237.15
185.22600000000008,318.95
185.22600000000008,358.65
303.83299999999963,312.15
214.22000000000008,386.15
214.22000000000008,418.95
214.22000000000008,434.15
138.16600000000008,285.15
186.2100000000001,357.15
168.1920000000001,340.65
166.17600000000007,388.65
280.32299999999964,456.15
281.3589999999996,448.15
196.24900000000008,329.15
102.13599999999995,228.05
193.20200000000008,416.15
256.25700000000006,369.15
178.1910000000001,488.15
255.32000000000008,457.15
164.20800000000008,355.15
193.24600000000007,409.15
213.23600000000008,456.65
229.23500000000007,426.15
185.22600000000008,354.65
185.22600000000008,346.15
254.33200000000008,427.15
197.23700000000008,433.15
212.24800000000008,420.41
193.24900000000008,347.45
230.69400000000007,329.65
184.2420000000001,352.65
184.2420000000001,348.15
198.2650000000001,326.15
183.2540000000001,307.15
226.2750000000001,429.15
194.23700000000008,566.15
198.2210000000001,336.15
198.2210000000001,385.15
198.2210000000001,483.15
222.24300000000005,369.85
222.24300000000005,421.15
211.28900000000007,388.15
273.3789999999996,342.15
163.2200000000001,370.15
194.1860000000001,440.15
162.18800000000007,333.15
148.2050000000001,285.15
148.2050000000001,260.15
146.18900000000008,293.65
146.18900000000008,314.15
144.17300000000006,277.65
170.59500000000006,317.65
204.6560000000001,350.15
184.19400000000005,387.15
174.2430000000001,352.15
158.20000000000007,250.15
181.23500000000013,330.15
164.2040000000001,321.15
260.4210000000001,317.15
138.16600000000008,339.15
164.2040000000001,242.05
240.3020000000001,299.65
183.2540000000001,271.65
256.2540000000001,429.15
151.16500000000008,400.65
190.2860000000001,290.15
176.25900000000013,300.15
108.14399999999996,293.15
151.1690000000001,445.15
151.16900000000007,401.15
109.12799999999996,352.15
264.2799999999998,369.15
144.17700000000005,421.35
176.17500000000007,457.65
222.24300000000005,423.15
193.24900000000008,461.15
322.09799999999984,434.15
136.19400000000005,240.15
161.16000000000005,424.15
276.4199999999996,297.65
267.23699999999974,390.15
200.23700000000008,395.15
224.25900000000007,447.15
224.25900000000007,411.15
160.2160000000001,291.15
202.2970000000001,353.15
216.32400000000013,277.15
150.22100000000012,297.15
225.2550000000001,505.95
219.2870000000001,334.15
219.2870000000001,381.15
204.27200000000008,318.15
204.27200000000008,374.15
204.31300000000016,295.95
120.15099999999994,237.55
158.20000000000007,315.65
162.2320000000001,263.75
160.2160000000001,311.65
161.2480000000001,333.65
149.1930000000001,378.65
148.16100000000006,293.15
150.17700000000008,292.15
134.17800000000005,291.75
134.17800000000005,257.85
129.16199999999998,268.75
129.16199999999998,295.15
134.17800000000005,307.15
134.17800000000005,307.95
166.60700000000006,310.65
178.2310000000001,233.15
135.21000000000004,300.65
136.19400000000005,245.15
146.14500000000004,410.15
253.2690000000001,589.15
155.20000000000007,437.15
155.20000000000007,347.15
183.2100000000001,316.45
183.2100000000001,348.15
143.18900000000005,403.15
205.26000000000008,356.15
249.2690000000001,487.65
214.22000000000008,314.97
360.5819999999993,325.15
306.4079999999997,446.15
188.2510000000001,329.65
187.2060000000001,499.65
187.20600000000007,508.65
136.15400000000005,420.55
212.24800000000008,429.15
252.27300000000008,559.15
138.21000000000006,298.95
130.15,364.45
166.13200000000003,480.15
278.3539999999997,638.15
414.4099999999998,501.15
602.5890000000016,476.65
302.4579999999994,491.65
138.25400000000005,220.15
154.25300000000016,333.15
248.32600000000016,445.15
136.23800000000003,199.15
136.23800000000003,223.15
86.13799999999995,384.15
85.14999999999995,262.1
128.17499999999993,411.65
129.15899999999996,533.15
129.1589999999999,609.15
129.20299999999995,342.15
129.20299999999992,405.65
114.19199999999992,298.15
115.17599999999992,342.15
115.17599999999992,334.15
99.13299999999995,311.83
162.23600000000013,282.15
238.29100000000017,363.65
230.2630000000001,382.85
414.4099999999998,456.15
390.38799999999975,453.15
310.35999999999973,633.15
360.44999999999953,508.15
288.5189999999994,357.65
288.5189999999994,356.65
320.5169999999993,517.15
320.5169999999993,516.65
316.4849999999994,473.15
316.4849999999994,396.15
350.4989999999994,499.15
316.4849999999994,465.15
220.31600000000017,311.15
235.33100000000016,320.15
350.2969999999997,397.15
347.2929999999997,307.95
314.4689999999994,404.15
207.2730000000001,362.45
225.29600000000016,364.55
241.3640000000001,394.15
211.6920000000001,351.15
58.08000000000002,193.15
73.09499999999997,353.04999999999995
44.09700000000002,85.51999999999998
102.09299999999998,443.15
74.12699999999995,262.25
76.09499999999997,213.15
76.09499999999996,245.55
108.23099999999997,194.15
55.08000000000001,180.15
76.16399999999996,160.02999999999997
76.16399999999996,142.64999999999998
176.12400000000005,439.15
218.08300000000008,364.45
74.07899999999998,252.65
60.096000000000025,148.76
60.096000000000025,185.24
92.525,179.14999999999998
56.064000000000014,221.35
229.7150000000001,490.15
42.08100000000002,87.94999999999999
130.099,477.65
130.099,438.85
174.10800000000003,398.15
174.10800000000003,455.75
56.064000000000014,193.15
118.17899999999992,211.45
118.17899999999992,243.55
162.18800000000007,279.95
125.21499999999992,281.15
178.27500000000015,291.15
209.2450000000001,363.65
339.4789999999995,348.65
339.4789999999995,348.65
259.34900000000005,369.15
102.13299999999995,180.15
59.11200000000002,188.37
179.2190000000001,346.25
120.19499999999992,173.63
150.22100000000012,289.15
164.2040000000001,221.55
130.18699999999995,177.95
103.12099999999997,333.15
126.2429999999999,178.28999999999996
112.21599999999992,155.80999999999997
128.21499999999992,235.65
158.24100000000016,199.15
180.2030000000001,370.15
180.2030000000001,369.25
170.2550000000001,264.54999999999995
186.2950000000002,227.15
144.21400000000014,202.45
136.19400000000005,280.15
136.19400000000005,295.15
127.23099999999992,272.15
143.23000000000013,379.15
115.17599999999992,427.15
116.15999999999994,197.25
121.18299999999994,274.15
152.26200000000009,228.15
212.20100000000008,403.15
102.13699999999996,380.95
40.06500000000001,170.14999999999998
70.047,282.15
256.13200000000006,429.65
354.4869999999994,388.15
352.47099999999944,340.15
354.4869999999994,303.15
284.26699999999977,512.65
186.16600000000005,444.15
132.12600000000003,412.65
164.12400000000002,621.65
120.115,489.65
150.14500000000007,575.15
96.08499999999998,281.65
96.08499999999997,305.65
80.08999999999997,325.45
123.11499999999997,463.15
124.09899999999996,498.15
68.07899999999998,333.04999999999995
217.27100000000007,390.65
202.25600000000009,423.77
378.92499999999967,300.15
80.08999999999997,265.15
94.11699999999998,331.35
94.11699999999998,337.65
94.11699999999996,432.15
79.10199999999998,231.52
104.11199999999998,302.15
104.11199999999998,323.15
104.11199999999997,352.15
122.12699999999997,381.45
122.12699999999997,401.95
122.12699999999997,429.15
123.11099999999996,409.75
123.11099999999996,510.15
123.11099999999996,591.15
109.13199999999998,393.95
109.13199999999998,383.45
109.13199999999998,395.15
109.13199999999996,492.45
167.12000000000003,501.65
167.12,522.15
167.12000000000003,527.15
167.12000000000003,525.15
167.12,529.15
167.12000000000003,597.15
123.15499999999994,265.35
108.14399999999996,252.05
108.14399999999996,265.54999999999995
109.12799999999996,266.65
109.12799999999994,326.15
137.18200000000007,307.15
95.10099999999996,380.95
95.10099999999996,402.15
95.10099999999996,421.15
95.10099999999996,379.15
109.13199999999998,319.75
214.2680000000001,356.65
121.13899999999995,286.65
121.13899999999995,289.15
171.2030000000001,363.65
168.19600000000008,471.15
95.10499999999998,400.65
95.10499999999998,424.65
80.08999999999997,295.15
110.11199999999997,377.75
129.11499999999998,435.15
67.09099999999998,249.76
111.09999999999997,464.15
111.09999999999997,434.65
97.07299999999998,367.15
71.12299999999998,215.36
85.10599999999997,299.07
109.12799999999996,362.95
88.06199999999997,286.95
306.4079999999997,586.95
302.23799999999983,595.15
448.3799999999999,443.15
486.6929999999994,567.15
399.9659999999995,360.15
130.15,320.85
242.061,547.15
192.1670000000001,435.65
144.17700000000005,402.15
144.17700000000005,367.15
144.17700000000005,427.95
144.17700000000005,379.15
144.17700000000008,389.15
144.17700000000008,337.15
129.16199999999998,258.37
173.17100000000005,429.15
173.17100000000002,460.15
145.16100000000003,472.65
145.16100000000006,474.45
145.16100000000003,483.15
145.16100000000006,497.15
145.16100000000006,468.15
145.16100000000006,511.15
145.16100000000006,347.15
130.15,305.65
146.14900000000003,542.55
372.8079999999997,366.15
236.22300000000007,494.65
504.4379999999997,353.15
314.4109999999996,342.65
338.44699999999955,330.65
110.11199999999997,382.95
284.4429999999994,337.15
300.44199999999944,462.15
300.44199999999944,454.65
286.4589999999994,336.65
524.8739999999999,301.15
316.2649999999998,568.15
284.22299999999984,594.15
152.1460000000001,369.15
150.13000000000008,361.15
150.13000000000008,354.15
394.4229999999997,438.15
162.18800000000007,284.35
193.2460000000001,494.65
264.3209999999999,444.15
246.30600000000013,448.15
390.5199999999994,553.15
620.6920000000022,442.15
311.16399999999976,339.15
174.15200000000007,457.15
232.3270000000001,408.15
269.51099999999985,453.85
201.6610000000001,503.55
469.3609999999997,325.15
426.7289999999993,439.15
432.3809999999999,547.15
180.1560000000001,438.15
184.14700000000005,475.65
68.11899999999999,166.16999999999996
415.6619999999993,483.65
413.6459999999993,475.15
432.64499999999936,544.65
416.6459999999993,478.15
416.6459999999993,458.15
416.6459999999993,473.65
448.6439999999994,554.65
414.62999999999937,478.65
410.7299999999992,268.35
328.4999999999994,509.15
412.70199999999926,417.65
412.70199999999926,435.15
416.7339999999992,417.15
414.7179999999992,411.15
414.7179999999992,421.15
180.25000000000009,268.15
180.25000000000009,397.97
104.15199999999994,242.5
116.11999999999996,536.15
118.08799999999997,458.15
99.08899999999996,398.15
80.08999999999999,331.135
342.2969999999996,454.15
678.5930000000018,360.15
396.6589999999993,383.15
372.36999999999966,465.15
180.1560000000001,407.65
224.26000000000013,382.15
371.5239999999996,370.15
150.08600000000004,479.15
150.08600000000004,420.15
150.08600000000004,445.65
150.08600000000004,442.15
641.7580000000021,478.15
853.918,488.15
228.3210000000001,436.65
656.6620000000015,517.15
410.4219999999997,471.15
229.7150000000001,449.25
241.3640000000001,376.95
158.15300000000008,448.15
230.3100000000001,329.34
230.3100000000001,360.04999999999995
230.3100000000001,486.95
233.2740000000001,361.15
247.53400000000005,293.04999999999995
248.39700000000005,366.15
300.3979999999995,491.15
393.6979999999999,453.15
345.65399999999994,273.15
343.638,329.65
331.62699999999995,363.15
423.72399999999993,481.15
633.9120000000005,569.15
661.9660000000006,483.15
215.894,319.85
215.894,323.85
215.894,412.35
247.892,467.15
291.99199999999985,339.04999999999995
291.99199999999985,363.85
291.99199999999985,453.15
366.0709999999997,409.15
245.876,571.45
245.876,403.65
321.9739999999998,578.15
305.9749999999999,500.15
203.83,314.19
203.83,299.69
243.9480000000001,501.15
243.9480000000001,496.15
167.85000000000002,202.95
167.85000000000002,230.81
165.834,250.95
185.84,177.84999999999997
185.84000000000003,190.55
153.823,250.32
261.9189999999999,389.15
245.92000000000004,462.65
265.95399999999995,471.15
260.891,339.15
260.891,373.55
231.893,389.15
231.893,343.15
231.893,388.15
181.87700000000004,209.15
216.88200000000003,363.15
217.87,342.15
351.0159999999998,434.15
340.8040000000001,419.65
221.923,303.65
563.0960000000017,354.54999999999995
338.6639999999991,323.45
368.6459999999992,355.15
354.6629999999991,350.15
366.6299999999992,316.15
128.094,471.95
192.3460000000002,270.15
212.37700000000024,296.15
227.39200000000025,377.15
198.39400000000023,279.02
258.3580000000001,397.35
230.39200000000025,358.95
209.37700000000024,292.25
230.46100000000027,280.15
228.37600000000023,327.30999999999995
214.39300000000023,310.85
212.37700000000024,306.65
246.82200000000023,272.15
196.37800000000024,260.27
213.40900000000028,356.25
274.49199999999973,282.85
280.5399999999996,297.15
276.3799999999996,309.15
194.2270000000001,263.75
460.6959999999992,313.15
150.074,226.95
150.074,277.03
192.024,231.65
102.03,169.84999999999997
102.03,184.15
100.014,142.01
88.00300000000001,89.53999999999996
132.05600000000007,258.15
171.2430000000001,393.15
364.48199999999946,463.15
150.22100000000012,359.15
172.1800000000001,363.15
116.22899999999991,184.15
184.23800000000008,354.65
72.10699999999997,164.76999999999998
156.1810000000001,213.15
102.13299999999995,193.15
142.11800000000005,570.15
133.194,258.15
163.2200000000001,315.65
146.23300000000012,250.15
146.23300000000012,233.15
116.22899999999991,213.15
147.2210000000001,311.15
132.206,237.39
148.2050000000001,307.65
148.2050000000001,341.15
148.2050000000001,288.65
148.2050000000001,332.15
170.25200000000015,246.15
182.2660000000001,302.554
151.16500000000008,410.15
142.19800000000012,260.15
86.13399999999996,224.05
100.11699999999996,262.82
83.13399999999994,225.15
133.19400000000002,289.91
134.18200000000002,372.15
88.17499999999995,177.01999999999998
272.2119999999998,548.15
246.21800000000005,471.95
531.6379999999999,460.15
519.627,444.15
570.675,428.15
146.18900000000008,281.15
136.14700000000005,270.65
149.23700000000014,237.15
134.222,266.45
134.222,249.35
134.222,352.35
164.25200000000012,282.04999999999995
164.25200000000012,324.15
166.2200000000001,506.15
310.2579999999997,417.95
240.35000000000016,441.65
240.3500000000001,469.15
114.2319999999999,373.94
206.3290000000001,358.15
164.2040000000001,384.84
126.2429999999999,184.85
98.18899999999992,192.46
226.3600000000002,320.15
268.3599999999998,452.15
116.20799999999991,215.15
312.5379999999992,208.15
142.2860000000001,219.15
142.2860000000001,260.54999999999995
128.2589999999999,263.4
128.2589999999999,151.84999999999997
128.2589999999999,206.62
128.2589999999999,171.04999999999998
144.25800000000012,322.15
150.22100000000012,357.15
150.22100000000012,353.15
150.22100000000012,391.15
156.2730000000002,290.15
141.2580000000001,301.15
155.24100000000016,308.65
136.19800000000006,358.45
136.19800000000006,442.15
116.16399999999992,270.48
196.031,287.04999999999995
160.1690000000001,323.15
358.4839999999997,476.65
384.4779999999998,495.45
334.46199999999965,484.15
366.4599999999997,455.15
332.4459999999997,498.05
320.43499999999966,554.55
532.6860000000011,605.65
619.2040000000038,359.15
478.93399999999895,345.95
82.066,372.15
85.07,471.95
70.05499999999999,430.05
102.20199999999994,292.23999999999995
86.11899999999999,223.05
86.119,315.65
216.33000000000004,429.58
100.146,366.15
85.13099999999999,239.54
133.17200000000005,469.65
117.12899999999998,401.15
126.17999999999996,283.54999999999995
116.22899999999991,273.65
74.14799999999997,199.96
60.12100000000001,164.14999999999998
180.3630000000001,374.15
76.11999999999998,256.15
257.78600000000006,274.85
358.5469999999995,436.15
514.8569999999994,312.15
206.3320000000001,334.15
150.15500000000006,402.15
178.20900000000006,402.15
92.119,257.15
84.14299999999997,235.03
142.17900000000003,337.35
128.15199999999996,400.95
128.15199999999996,412.95
172.161,632.15
198.29000000000005,401.65
212.27300000000005,487.85
120.10399999999994,402.15
164.2040000000001,361.65
126.11499999999997,598.15
150.22100000000012,322.75
430.5439999999997,526.15
776.8720000000004,508.15
416.68999999999926,271.65
212.2960000000001,404.15
92.14099999999996,178.14999999999998
136.15000000000006,376.55
136.15000000000006,382.45
136.15000000000006,453.15
1034.2000000000032,543.15
133.19400000000002,317.15
342.2969999999996,482.55
143.14200000000008,352.15
422.826,339.04999999999995
452.8079999999991,366.75
438.825,361.15
304.6699999999997,307.15
394.4389999999996,543.15
81.07799999999999,289.65
81.07799999999999,353.45
113.07599999999998,549.95
126.123,616.15
84.082,428.95
69.06699999999998,296.15
69.06699999999998,393.15
99.09699999999998,484.65
287.40599999999955,365.35
296.74,405.15
329.8169999999999,394.15
314.8019999999999,317.65
314.8019999999999,394.95
294.81199999999984,254.15
294.81199999999984,256.15
294.81199999999984,274.04999999999995
287.176,328.15
266.7579999999999,243.95
282.75699999999995,354.15
270.721,199.55
252.731,281.84
344.82799999999986,361.15
344.8279999999999,357.15
310.81099999999986,442.15
297.728,283.15
330.8009999999999,368.15
280.7849999999999,287.15
320.831,302.15
185.35500000000025,203.15
262.43700000000007,405.65
302.3669999999995,198.15
147.388,215.65
162.40300000000002,415.15
163.387,332.25
144.388,231.15
196.46400000000003,346.15
196.46400000000003,369.65
196.46400000000003,351.65
181.449,326.15
181.449,290.15
181.449,335.95
239.48500000000004,433.55
213.447,403.15
225.45800000000003,402.65
257.547,350.15
257.547,334.25
354.4909999999998,382.15
315.5869999999998,527.55
169.38500000000002,123.09999999999997
169.38500000000002,126.51999999999998
225.50200000000007,448.15
285.6009999999998,338.15
133.40500000000003,243.11
133.40500000000003,236.98
149.40400000000002,292.15
131.389,188.0
193.45700000000008,329.65
325.52799999999985,415.15
151.39500000000004,168.45
137.368,162.67999999999998
287.389,275.15
174.41400000000002,334.15
119.378,209.68
211.47500000000005,350.65
211.47500000000005,334.65
195.47600000000008,355.54999999999995
195.47600000000008,256.15
211.47500000000005,350.15
211.47500000000005,339.65
211.47500000000005,319.15
177.45800000000008,372.15
226.446,330.65
164.37500000000003,203.75
242.445,364.15
237.382,201.15
197.44800000000004,353.15
197.44800000000004,335.15
197.44800000000004,331.15
197.448,341.54999999999995
197.44800000000004,342.65
197.448,374.15
255.484,428.35
366.45499999999976,322.15
147.43200000000004,214.25
147.43200000000004,259.35
163.43100000000004,320.15
145.41600000000005,243.15
183.425,295.65
184.413,418.85
204.5280000000001,271.15
187.375,287.52
187.375,236.93
292.37499999999955,332.15
256.47200000000004,423.85
614.0920000000001,381.15
324.6369999999991,320.54999999999995
338.61999999999915,342.15
136.23800000000003,340.65
151.25300000000013,453.15
136.23800000000003,543.25
364.0569999999999,306.65
198.35000000000025,287.15
184.36700000000025,267.79999999999995
244.3310000000002,387.45
195.35000000000025,283.15
214.34900000000025,315.0
200.36600000000024,304.15
198.35000000000025,301.15
198.35000000000025,306.15
182.35100000000023,250.08
199.38200000000023,300.15
260.46500000000015,272.85
266.51300000000003,287.15
180.3350000000002,274.15
320.4299999999999,315.25
522.0029999999995,288.85
149.19000000000014,294.65
210.2730000000001,316.65
101.19299999999993,158.45
162.27600000000015,247.15
162.27600000000015,206.75
150.17400000000012,263.75
234.24800000000013,223.15
178.22800000000015,229.35
113.038,346.95
114.022,257.95
132.46800000000002,127.14999999999998
132.08400000000003,267.65
84.03999999999999,161.33999999999995
84.03999999999999,189.2
100.039,229.15
82.024,105.24999999999996
195.909,143.99999999999997
70.013,118.01999999999998
161.12600000000006,308.65
161.12600000000003,278.65
161.12600000000006,311.15
146.11100000000005,244.16
171.12100000000004,287.65
171.121,310.65
136.01900000000003,115.99999999999996
162.11000000000004,318.65
162.11,272.25
281.2329999999997,406.65
186.026,131.99999999999997
216.158,312.15
174.121,233.15
114.066,221.15
96.051,122.79999999999998
222.187,315.95
335.2819999999997,322.75
256.213,586.15
256.213,532.15
170.12000000000003,494.15
170.12000000000003,535.15
230.21900000000005,413.65
256.25700000000006,473.15
304.4269999999994,375.15
270.2399999999998,530.15
332.4809999999993,374.65
196.20200000000008,426.95
168.14800000000005,446.15
168.14800000000005,494.15
182.17500000000007,448.65
320.2999999999998,573.15
499.8109999999999,503.75
393.731,393.15
471.8009999999999,432.95
635.9610000000005,473.15
185.35500000000025,251.35
191.27100000000016,318.15
204.3570000000002,264.15
248.3700000000001,317.15
290.32299999999964,472.15
183.2070000000001,385.95
168.1920000000001,321.65
168.1920000000001,327.65
211.2610000000001,308.65
198.2180000000001,276.15
212.20100000000008,418.15
212.20100000000008,444.15
230.64700000000008,355.15
259.261,450.15
106.12099999999997,288.15
59.112000000000016,156.04999999999998
135.21000000000004,341.15
135.21000000000004,268.25
120.19499999999992,247.83
120.19499999999992,229.35
120.19499999999992,228.46
152.1930000000001,443.15
164.2040000000001,429.65
196.29000000000016,302.15
136.23800000000003,386.15
152.23700000000014,297.15
152.23700000000014,288.65
100.20499999999991,248.59
116.20399999999992,290.15
98.18899999999992,162.14999999999998
514.6999999999995,307.85
234.2040000000001,352.45
126.2429999999999,243.95
126.2429999999999,204.65
126.2429999999999,189.65
126.2429999999999,165.74999999999997
142.2420000000001,310.45
142.2420000000001,328.95
140.22600000000008,241.35
112.21599999999992,251.45
112.21599999999992,130.64999999999998
112.21599999999992,142.14999999999998
112.21599999999992,142.34999999999997
126.19899999999993,232.55
84.16199999999994,134.95
142.2860000000001,168.14999999999998
128.2589999999999,151.14999999999998
128.2589999999999,167.24999999999997
128.2589999999999,156.34999999999997
128.2589999999999,145.24999999999997
128.2589999999999,159.74999999999997
128.2589999999999,171.95
170.2550000000001,337.15
165.1920000000001,317.15
134.175,333.35
114.2319999999999,160.74999999999997
114.2319999999999,165.78999999999996
114.2319999999999,171.95
114.2319999999999,163.84999999999997
146.23000000000016,328.35
130.23099999999994,253.15
130.23099999999994,260.15
250.3820000000002,278.15
294.4349999999994,359.15
112.21599999999992,204.15
112.21599999999992,179.45
112.21599999999992,159.74999999999997
112.21599999999992,166.74999999999997
136.19400000000005,354.15
136.19400000000005,368.15
136.19400000000005,336.15
136.19400000000005,344.75
136.19400000000005,345.25
136.19400000000005,381.15
121.18299999999994,228.85
186.2580000000001,374.15
102.13699999999994,347.15
176.04399999999998,318.15
228.12,463.15
213.105,394.45
245.103,451.15
257.114,502.15
315.19699999999995,448.95
151.03400000000002,299.15
229.104,394.15
227.13200000000003,354.04999999999995
439.20900000000006,524.25
353.67899999999906,238.65
90.07799999999996,333.15
402.5309999999996,510.15
245.3250000000001,399.65
228.29400000000007,470.97
258.36400000000003,327.65
256.34800000000007,340.95
296.3729999999997,548.15
244.3370000000001,365.15
260.336,435.45
309.3719999999998,530.15
143.27400000000011,172.64999999999998
305.38099999999963,478.15
373.5439999999995,449.65
216.2010000000001,421.15
121.13599999999995,443.65
380.87099999999975,388.15
312.33599999999984,483.15
138.28200000000007,488.15
464.90699999999896,344.35
160.2200000000001,391.15
297.35399999999964,477.15
466.5269999999996,424.15
342.2969999999996,441.15
274.3609999999997,323.15
180.20700000000008,426.65
209.2450000000001,381.65
148.24900000000014,256.15
170.2960000000002,269.15
156.31300000000022,247.61
188.38000000000025,271.65
186.2950000000002,301.62
172.3120000000002,289.75
172.3120000000002,273.15
170.2960000000002,289.15
170.2960000000002,287.15
154.2970000000002,224.03
154.2970000000002,206.65
154.2970000000002,224.85
154.2970000000002,176.14999999999998
154.2970000000002,209.45
154.2970000000002,166.64999999999998
154.2970000000002,212.05
184.27900000000017,297.54999999999995
170.2960000000002,272.15
171.32800000000023,288.25
232.41100000000023,256.95
152.28100000000018,248.15
152.28100000000018,243.05
112.08799999999997,612.15
60.056,405.55
138.12600000000003,500.15
426.7289999999993,459.15
456.7109999999993,557.15
698.8030000000024,542.15
284.26399999999967,395.15
117.14799999999994,588.15
1111.3380000000027,460.15
409.6139999999994,479.15
150.22100000000012,282.95
258.40500000000014,319.65
218.34000000000017,324.65
218.34000000000017,317.65
86.08999999999997,172.95
119.16699999999994,296.65
108.18399999999993,164.24999999999997
96.17299999999992,146.74999999999997
122.14199999999995,238.65
94.11299999999996,179.14999999999998
134.17800000000005,302.15
134.17800000000005,275.15
154.21200000000007,338.15
149.14900000000006,263.15
149.14900000000006,302.15
120.19499999999992,193.15
310.52199999999925,302.15
124.18299999999992,173.14999999999998
600.8840000000025,481.15
324.4239999999996,333.15
388.4159999999997,358.65
230.21900000000005,417.65
396.6589999999993,389.65
384.6479999999993,357.65
430.7169999999993,276.15
450.70699999999937,253.15
472.7539999999993,245.65
308.3329999999997,434.15
182.2220000000001,374.15
198.2210000000001,398.15
196.20500000000004,449.55
258.273,406.15
228.24700000000007,404.65
106.16799999999994,247.99
106.16799999999994,225.3
106.16799999999994,286.45
122.16699999999992,345.85
122.16699999999992,298.15
122.16699999999992,348.04999999999995
122.16699999999992,318.54999999999995
122.16699999999992,338.25
122.16699999999992,336.54999999999995
152.1460000000001,369.05
150.13000000000008,363.65
179.2190000000001,372.15
318.3689999999996,437.15
