Mol. wt.,JR Tb /K,CRC Tb /K
140.22600000000008,492.45,487.15
112.21599999999992,397.48,399.55
84.16199999999994,343.17999999999995,331.15
154.16500000000008,490.62,471.65
116.15999999999994,392.55,411.15
142.2860000000001,427.52,434.15
74.12699999999995,390.5,380.15
180.2030000000001,593.48,511.15
130.18699999999995,417.1,396.15
132.159,486.4,440.15
128.17099999999994,414.1,403.15
73.13899999999997,340.85,326.45
149.2370000000001,537.13,514.15
134.222,459.62,451.15
134.222,459.62,448.15
134.222,459.62,450.15
190.2860000000001,576.48,543.15
144.21400000000014,439.98,420.15
136.23800000000003,450.81,446.15
164.2040000000001,596.1,505.15
140.27000000000007,442.84,445.15
140.27000000000007,442.84,444.15
156.26900000000018,535.26,481.65
156.26900000000018,530.3499999999999,484.85
156.26900000000018,530.3499999999999,489.15
198.30600000000013,542.15,496.15
154.25300000000016,510.66,478.15
154.25300000000016,510.66,480.15
138.25400000000005,451.65,443.15
154.25300000000016,544.0699999999999,482.15
152.23700000000014,519.47,517.15
74.12299999999996,313.1,303.95
154.25300000000016,473.14,446.65
234.34200000000013,690.5799999999999,664.15
150.22100000000012,540.24,504.15
150.22100000000012,540.24,514.65
192.25800000000007,568.5799999999999,518.15
90.19099999999996,359.46,357.85
170.2550000000001,547.24,544.15
170.2550000000001,547.24,541.15
89.09399999999997,353.62,307.15
130.19099999999997,411.8399999999999,467.65
144.1700000000001,471.41,459.15
136.19400000000005,512.38,486.99
136.19400000000005,512.38,503.15
136.19400000000005,512.38,501.15
162.2320000000001,536.37,523.15
116.15999999999994,394.66,383.15
101.19299999999993,386.61,369.35
118.24499999999992,405.22,405.15
121.18299999999994,462.58,455.15
146.23300000000012,479.18,480.15
152.26200000000009,500.54,481.15
205.46800000000007,480.84,447.15
86.13399999999996,332.66,329.15
129.16199999999998,504.88,516.3499999999999
69.06299999999999,367.16,368.55
42.037000000000006,232.03,223.45
222.3720000000002,645.54,565.15
136.23800000000003,448.65,450.75
136.23800000000003,448.65,451.15
154.25300000000016,518.0699999999999,471.15
196.29000000000016,529.8699999999999,494.15
204.3570000000002,561.86,531.15
66.06299999999999,472.4,492.15
172.26800000000017,554.65,532.15
152.23700000000014,507.66,496.15
156.26900000000018,530.3499999999999,489.15
156.26900000000018,530.3499999999999,487.15
204.3350000000001,549.04,406.65
78.13599999999997,400.4,423.15
126.17999999999996,507.04,490.15
98.14499999999994,394.79,402.85
208.3040000000001,644.6800000000001,563.15
86.08999999999996,433.19,433.15
149.23700000000014,504.81,485.15
48.110000000000014,285.34,279.15
32.041999999999994,314.66,337.65
74.07899999999997,339.32,365.15
90.07799999999996,436.17,477.15
71.07899999999998,392.74,394.15
108.52399999999996,381.96,385.15
123.15499999999994,486.37,494.15
123.15499999999994,486.37,524.15
123.15499999999994,486.37,516.15
151.16500000000008,563.1199999999999,568.15
150.17700000000008,508.25999999999993,528.65
147.17700000000005,561.68,559.65
152.1930000000001,551.78,608.15
137.18200000000007,509.25,501.15
137.18200000000007,509.25,509.65
138.16600000000008,528.9,522.15
138.16600000000008,528.9,525.15
138.16600000000008,528.9,527.15
140.20700000000005,476.7,497.65
140.20700000000005,476.7,501.15
152.14900000000006,582.23,473.15
152.14900000000006,582.23,549.65
133.15000000000003,538.8,528.65
133.15000000000003,538.8,529.65
170.59500000000006,528.02,527.15
170.59500000000006,528.02,535.65
180.2030000000001,540.7,543.15
184.23800000000008,577.8,547.15
84.11799999999995,337.26,365.15
84.11799999999995,329.66,347.15
104.14899999999992,428.16,432.15
114.18799999999992,401.73,405.15
76.09499999999996,382.84,397.45
102.13299999999994,355.52,380.15
164.20100000000014,519.2,516.15
118.13199999999996,394.64,415.15
75.11099999999996,363.19,368.15
137.18200000000007,485.44,476.15
98.10099999999996,386.62,383.65
89.13799999999996,385.63,370.15
61.08400000000002,317.95,315.54999999999995
137.18200000000007,514.23,508.15
137.18200000000007,514.23,521.65
152.1930000000001,551.3399999999999,530.15
102.17699999999992,356.07,359.54999999999995
112.12799999999994,409.5,405.15
88.10599999999995,347.23,384.15
130.18699999999995,432.82,433.15
138.16600000000008,517.3399999999999,490.15
158.20000000000007,524.34,545.15
158.20000000000007,524.34,543.15
386.3639999999998,1183.09,604.15
124.13899999999994,489.48,477.15
124.13899999999994,489.48,526.15
165.1920000000001,563.6399999999999,577.15
150.17700000000008,508.49,514.15
150.17700000000008,513.47,513.15
208.2570000000001,586.46,538.15
212.25200000000007,727.0,613.15
212.24800000000008,654.55,628.15
164.2040000000001,536.3499999999999,539.15
164.2040000000001,536.3499999999999,541.15
70.09099999999997,313.49,323.15
89.13799999999995,386.07,386.15
106.12099999999994,497.46,493.15
85.10599999999997,415.62,438.55
90.12199999999996,405.28,403.15
90.12199999999996,405.28,393.15
88.10599999999995,367.41,383.15
72.10699999999997,310.1,308.85
72.10699999999996,310.22,319.15
148.2050000000001,486.64,509.15
148.2050000000001,479.16,489.15
150.22100000000012,482.48,484.65
70.09099999999997,303.66,336.15
109.12799999999996,439.68,415.15
109.12799999999996,439.68,451.65
109.12799999999996,439.68,466.15
159.18800000000007,555.16,579.15
134.17800000000005,458.78,484.65
73.09499999999997,372.28,481.15
149.1930000000001,541.22,580.15
74.07899999999998,326.46,329.85
116.11599999999994,426.09,441.15
134.17800000000005,491.05,498.15
86.08999999999997,346.02,353.25
67.09099999999998,389.76,363.15
31.058,295.01,266.75
151.16500000000008,545.05,529.15
116.11999999999996,499.2,584.15
107.15599999999996,463.95,473.15
107.15599999999996,463.95,476.45
107.15599999999996,463.95,474.15
107.15599999999992,436.61,470.15
122.16699999999992,436.72,446.15
122.16699999999992,436.72,450.15
122.16699999999992,436.72,448.15
192.26100000000008,617.4,615.15
192.26100000000008,617.4,613.15
132.11900000000003,425.18,464.15
135.16600000000005,513.3599999999999,567.15
134.17800000000005,485.84,494.15
134.17800000000005,485.84,494.65
134.17800000000005,480.42,479.55
150.17700000000008,582.6899999999999,538.15
150.17700000000008,577.27,536.15
131.178,539.26,515.65
131.178,533.8399999999999,504.15
122.17099999999996,541.46,565.15
122.17099999999996,541.46,557.15
122.17099999999996,541.46,528.15
122.17099999999996,541.46,538.15
122.17099999999996,541.46,546.65
124.13899999999994,547.68,521.15
124.13899999999994,547.68,531.15
124.13899999999994,547.68,538.15
124.13899999999994,547.68,543.15
124.13899999999994,547.68,560.15
124.13899999999994,547.68,556.15
135.21000000000004,504.29,483.15
135.21,482.37,479.15
136.19400000000005,529.3599999999999,516.65
136.19400000000005,529.3599999999999,513.15
121.18299999999994,486.83,479.15
121.18299999999994,486.83,476.65
121.18299999999994,486.83,468.15
121.18299999999992,459.49,453.65
122.16699999999992,501.06,478.15
122.16699999999992,506.48,497.15
122.16699999999992,506.48,488.65
122.16699999999992,506.48,490.15
149.2370000000001,527.17,496.15
150.22100000000012,546.8199999999999,512.15
124.20799999999994,454.28,465.15
124.20799999999994,454.28,469.15
124.20799999999994,454.28,472.15
136.15000000000006,467.54,472.15
132.162,479.68,467.15
117.15099999999995,516.3799999999999,478.15
117.15099999999995,516.3799999999999,488.15
117.15099999999995,516.3799999999999,491.15
160.17200000000005,529.56,577.15
149.21800000000005,531.38,511.15
240.33100000000007,777.8299999999999,707.15
133.15,510.5,473.65
240.25800000000007,713.23,624.15
154.59600000000003,505.6,486.65
154.59600000000003,505.6,492.65
154.59600000000003,505.6,499.15
256.25700000000006,717.5799999999999,658.15
121.18299999999994,481.41,466.15
96.17299999999992,373.48,361.15
168.2390000000001,555.38,531.15
168.2390000000001,555.38,547.15
168.2390000000001,555.38,546.15
152.97500000000005,392.62,414.15
215.04600000000005,538.6800000000001,517.15
181.02900000000008,437.94,441.15
181.02900000000008,438.38,459.65
68.11899999999999,313.83,313.95
68.11899999999999,307.24,307.15
86.13399999999994,362.22,365.65
101.14899999999994,439.96,499.15
87.16599999999994,386.09,369.15
87.16599999999994,383.3,350.15
87.16599999999994,385.65,354.15
104.14899999999992,495.13,481.15
83.13399999999996,415.64,396.15
83.13399999999996,415.64,402.15
104.21799999999992,376.42,392.15
104.21799999999992,376.42,391.45
104.21799999999992,373.63,372.25
104.21799999999992,375.98,382.95
102.13299999999994,372.22,375.05
102.13299999999994,459.07,450.15
102.13299999999994,459.07,449.65
88.14999999999993,405.74,402.15
88.14999999999993,405.74,403.95
88.14999999999993,402.95,375.55
130.18699999999995,417.54,412.15
86.13399999999994,367.43,367.35
120.57899999999997,404.86,389.15
120.57899999999997,404.86,387.15
84.11799999999995,366.7,387.15
84.11799999999995,366.7,407.15
70.13499999999998,310.55999999999995,304.25
70.13499999999998,310.24,293.25
70.13499999999998,318.04,311.65
81.11799999999997,420.12,414.15
100.11699999999996,376.38,391.15
100.11699999999996,376.38,392.15
100.11699999999996,463.55,458.15
100.11699999999996,463.55,471.65
100.11699999999996,463.55,470.15
86.13399999999994,410.22,417.15
86.13399999999994,402.74,405.15
86.13399999999994,399.63,372.45
86.13399999999994,402.3,387.15
84.11799999999995,364.43,370.15
118.56299999999996,409.34,419.15
66.103,300.68,306.15
178.27500000000015,522.8199999999999,509.15
142.19800000000012,437.1,431.15
192.25800000000007,558.6199999999999,532.15
178.65900000000013,477.41,481.15
178.65900000000013,477.85,481.15
88.14999999999993,333.19,328.25
83.13399999999996,373.42,352.65
68.11899999999999,303.67999999999995,301.15
84.11799999999995,393.07,378.85
75.06699999999998,376.11,464.15
181.23800000000008,616.76,638.15
108.524,363.89,403.15
170.59500000000006,509.95,507.15
170.59500000000006,509.95,502.15
136.5780000000001,409.65,434.15
94.497,341.01,343.65
122.507,417.76,392.15
122.55099999999996,386.33,405.65
162.18800000000007,517.46,535.05
99.08899999999998,451.42,476.15
70.13499999999998,325.01,310.15
114.14399999999996,406.11,408.65
94.15699999999994,387.28,383.15
98.18899999999992,379.31,374.05
142.19800000000012,460.41,456.15
128.21499999999992,493.93,462.15
114.18799999999992,471.73,428.15
114.18799999999992,466.82,441.55
114.18799999999992,466.82,441.15
114.18799999999992,466.82,440.15
114.18799999999992,466.82,447.15
114.18799999999992,466.82,448.15
112.17199999999993,447.13,442.45
112.17199999999993,447.13,444.05
96.17299999999992,388.12,383.45
96.17299999999992,378.47,376.15
140.1820000000001,459.57,454.15
110.15599999999992,455.94,451.65
110.15599999999992,455.94,474.15
238.41500000000025,691.4799999999999,602.15
80.12999999999995,360.13,338.15
84.16199999999994,352.16,344.95
100.16099999999992,444.58,409.15
100.16099999999992,439.67,421.65
98.14499999999994,419.98,413.15
82.14599999999994,360.97,348.15
82.14599999999994,351.32,338.15
82.14599999999994,351.32,341.15
96.12899999999996,428.79,432.15
96.12899999999996,428.79,430.65
56.10800000000002,297.86,274.15
100.11699999999996,378.96,385.15
86.13399999999994,412.48,396.15
156.31300000000022,450.84,462.35
156.31300000000022,450.84,465.15
156.31300000000022,450.84,461.15
186.2950000000002,509.5,506.15
245.89800000000005,481.22,479.15
142.96900000000005,400.88,400.15
196.20200000000008,568.0999999999999,556.15
135.21000000000004,449.62,458.15
135.21000000000004,449.62,467.15
135.21000000000004,449.62,484.15
116.15999999999993,391.87,375.15
182.13500000000005,700.0799999999999,598.15
182.13500000000005,700.0799999999999,558.15
102.13299999999994,387.45,388.15
88.10599999999995,360.3,354.15
88.10599999999997,360.3,357.15
248.41000000000025,699.36,556.15
183.25400000000008,562.8399999999999,567.15
354.6189999999992,784.06,675.15
352.6029999999992,788.22,673.15
214.34900000000025,555.26,541.15
326.5649999999992,738.3,644.15
68.11899999999999,328.84,315.15
96.17299999999992,383.14,376.15
82.14599999999994,355.99,348.15
112.21599999999992,379.2,393.15
152.23700000000014,528.3499999999999,481.15
136.23800000000003,455.48,446.65
74.12699999999995,390.94,388.65
75.11099999999995,410.59,432.39
116.20399999999992,381.74,380.15
102.17699999999994,358.86,355.15
118.17599999999992,450.6,410.65
144.1700000000001,471.41,455.15
106.16799999999994,407.43,428.15
82.10199999999996,364.2,337.04999999999995
82.10199999999998,364.2,339.15
126.11099999999996,445.3,454.45
111.14399999999992,437.25,422.15
112.12799999999994,478.82,435.65
98.10099999999996,378.12,482.15
228.063,357.42,353.15
129.24699999999993,432.37,428.15
114.2319999999999,382.2,390.75
114.2319999999999,382.2,392.05
114.2319999999999,382.2,390.85
144.21400000000014,440.86,442.85
130.23099999999994,474.38,459.15
130.23099999999994,474.38,457.15
130.23099999999994,474.38,464.15
130.23099999999994,471.59,446.15
130.23099999999994,473.94,439.15
130.23099999999994,473.94,444.15
130.23099999999994,473.94,445.15
130.23099999999994,473.94,446.15
130.23099999999994,471.59,439.15
130.23099999999994,473.94,430.15
130.23099999999994,473.94,427.15
130.23099999999994,473.94,440.15
130.23099999999994,473.94,438.15
130.23099999999994,471.59,439.15
172.26800000000017,485.74,460.15
128.21499999999992,436.07,439.15
128.21499999999992,436.07,432.15
128.21499999999992,436.07,440.15
128.21499999999992,436.07,428.15
112.21599999999992,379.2,392.15
112.21599999999992,378.88,386.15
112.21599999999992,386.68,395.15
128.21499999999992,478.42,459.15
270.4569999999999,646.78,597.15
96.17299999999992,353.0,361.15
126.15499999999992,426.3,453.15
114.18799999999992,407.98,414.15
114.18799999999992,407.98,418.15
115.21999999999991,431.85,422.15
115.21999999999991,431.41,405.65
100.20499999999991,359.32,363.15
100.20499999999991,359.32,365.15
128.17099999999994,467.06,411.15
130.18699999999995,417.98,424.15
130.18699999999995,504.83,487.15
116.20399999999992,451.5,443.15
116.20399999999992,448.71,415.15
116.20399999999992,451.06,426.15
116.20399999999992,451.06,424.15
116.20399999999992,448.71,420.15
114.18799999999992,413.19,412.15
129.20299999999995,528.06,468.65
98.18899999999992,356.0,357.15
98.18899999999992,356.0,360.15
98.18899999999992,356.0,358.15
98.18899999999992,363.8,368.15
98.18899999999992,363.8,370.15
98.18899999999992,363.48,359.15
98.18899999999992,363.48,361.15
98.18899999999992,363.48,362.15
98.18899999999992,363.48,360.15
98.18899999999992,363.48,359.15
98.18899999999992,363.48,361.15
98.18899999999992,363.8,368.45
98.18899999999992,363.8,367.15
96.17299999999992,349.44,364.15
96.17299999999992,368.32,375.15
96.17299999999992,368.32,367.15
46.073000000000015,345.18,356.15
48.04100000000001,337.08,359.15
90.07799999999996,418.64,422.15
152.14900000000006,548.16,554.15
47.05700000000001,317.43,322.15
182.17500000000007,598.44,559.15
166.17600000000007,576.02,508.15
166.17600000000007,576.02,517.65
118.13199999999992,461.17,404.15
202.2090000000001,663.64,479.15
82.10599999999997,416.62,540.15
82.10599999999998,416.62,536.15
130.18999999999997,465.96,472.15
130.18999999999997,475.61,482.15
130.18999999999997,475.61,471.15
131.178,501.28,546.15
131.178,501.28,539.15
131.178,501.28,540.15
131.178,501.28,539.15
262.0459999999999,565.6600000000001,553.15
262.0459999999999,565.6600000000001,550.15
102.13299999999994,371.78,365.15
57.05200000000001,312.03,311.45
116.15999999999993,394.66,389.15
143.18900000000005,532.74,525.15
143.18900000000005,532.74,526.15
83.08999999999997,395.02,400.15
83.08999999999997,395.02,396.15
104.10499999999996,441.08,417.95
100.11699999999996,368.78,373.75
104.10499999999996,371.76,404.15
166.17600000000007,517.8199999999999,519.65
166.17600000000007,517.8199999999999,521.15
166.17600000000007,517.8199999999999,532.15
195.21800000000007,595.8499999999999,544.15
130.14299999999997,448.53,450.55
165.19200000000006,545.5699999999999,528.15
150.17700000000008,495.4,488.15
150.17700000000008,495.4,493.15
150.17700000000008,495.4,495.15
114.14399999999992,399.14,412.15
114.14399999999992,399.14,409.65
112.21599999999992,378.76,386.15
152.23700000000014,507.66,494.65
163.2200000000001,526.37,533.15
197.2810000000001,633.4100000000001,603.65
132.206,456.62,459.15
154.25300000000016,532.26,483.15
142.20100000000008,501.92,517.55
142.20100000000008,501.92,514.25
186.2100000000001,583.02,563.15
157.2160000000001,552.09,567.65
61.040000000000006,308.29999999999995,261.15
152.15300000000008,620.77,578.15
181.14700000000005,624.3599999999999,548.15
90.08199999999997,409.64,460.15
103.12099999999997,439.73,406.55
142.2860000000001,427.96,440.15
142.2860000000001,427.96,439.15
142.2860000000001,427.96,437.15
172.26800000000017,486.62,485.15
140.27000000000007,424.96,440.15
108.18399999999993,404.53,391.15
294.4789999999993,700.8599999999999,620.15
298.5109999999992,692.54,626.15
292.46299999999934,705.02,621.15
296.49499999999927,696.7,620.15
128.2589999999999,405.08,416.15
128.2589999999999,405.08,417.15
128.2589999999999,405.08,415.15
158.24100000000016,463.74,467.25
144.25800000000012,494.47,451.15
126.2429999999999,402.08,417.15
126.2429999999999,401.76,412.15
154.20900000000012,472.74,490.15
140.22600000000008,484.59,447.15
83.08999999999996,395.02,360.65
83.08999999999999,395.02,361.15
83.08999999999997,395.02,361.15
85.10599999999995,395.86,384.15
72.10699999999996,329.08,332.15
58.08000000000002,301.93,308.15
116.11599999999994,512.94,443.65
130.14299999999997,448.97,469.15
102.08899999999996,403.21,411.15
256.43000000000023,623.9,581.15
82.14599999999994,337.6,353.15
82.14599999999994,337.6,350.15
82.14599999999994,337.6,349.15
150.04600000000002,280.54999999999995,278.76
178.056,339.23,332.65
100.16099999999992,385.1,391.15
86.17799999999993,336.44,333.36
86.17799999999993,336.44,336.45
108.14399999999996,540.5999999999999,543.15
118.17599999999992,517.5699999999999,471.05
97.16099999999994,438.52,428.15
118.24499999999992,396.51,398.15
116.15999999999993,395.1,400.51
116.15999999999993,481.95,468.15
116.15999999999993,481.95,473.15
102.17699999999992,428.62,430.15
102.17699999999992,428.62,426.15
102.17699999999992,428.62,424.15
102.17699999999992,425.83,394.15
102.17699999999992,428.18,415.15
102.17699999999992,428.18,405.15
102.17699999999992,428.18,401.05
102.17699999999992,425.83,402.15
144.21400000000014,440.42,436.15
100.16099999999992,390.31,388.85
100.16099999999994,390.31,391.15
134.60600000000002,427.74,416.15
98.14499999999994,389.58,409.15
84.16199999999994,333.43999999999994,335.25
84.16199999999994,333.12,327.15
84.16199999999994,333.12,327.15
84.16199999999994,340.92,340.45
84.16199999999994,340.92,343.54999999999995
84.16199999999994,340.92,340.82
84.16199999999994,340.6,329.54999999999995
84.16199999999994,340.6,331.73
114.14399999999992,486.43,487.15
114.14399999999992,486.11,490.15
114.14399999999992,486.11,472.15
100.16099999999992,432.66,407.15
98.14499999999994,394.79,411.15
164.24800000000013,552.3299999999999,531.15
150.22100000000012,482.64,458.65
80.12999999999995,331.04,342.15
102.17699999999992,359.29999999999995,372.15
118.24499999999992,405.66,421.15
118.24499999999992,402.43,423.15
82.14599999999994,326.55999999999995,334.15
82.14599999999994,345.44,346.15
98.14499999999994,415.94999999999993,393.15
428.0909999999998,430.18,431.15
192.26100000000008,617.4,617.15
192.26100000000008,617.4,623.15
166.17600000000007,512.8399999999999,518.15
184.23800000000008,577.8,545.15
149.1930000000001,541.22,569.15
149.1930000000001,541.22,576.15
149.1930000000001,498.50999999999993,529.15
150.17700000000008,495.4,481.15
150.17700000000008,495.4,487.15
150.17700000000008,495.4,486.15
150.17700000000008,490.42,488.15
151.20900000000012,579.53,558.65
183.2540000000001,605.55,589.15
198.2650000000001,662.23,558.15
212.24800000000008,636.4799999999999,589.15
178.2310000000001,535.74,501.15
162.2320000000001,531.39,509.65
169.61100000000005,513.06,553.15
134.17800000000005,491.05,485.15
134.17800000000005,491.05,497.15
212.2920000000001,673.55,614.3499999999999
122.17099999999994,471.41,502.15
195.2650000000001,654.9399999999998,591.15
196.24900000000008,632.13,581.15
196.24900000000008,632.13,590.15
164.2040000000001,513.3,511.65
148.2050000000001,508.51,493.15
148.2050000000001,513.9300000000001,509.15
146.18900000000008,507.7799999999999,524.75
100.16499999999996,430.65,426.15
99.17699999999994,404.98,399.15
87.12199999999996,417.08,490.15
87.12199999999996,395.16,480.15
88.15399999999994,432.95,404.15
90.12199999999994,472.25,450.15
90.12199999999996,475.04,494.15
69.10699999999997,392.76,375.15
90.19099999999996,353.54,361.65
90.19099999999996,350.75,337.35
88.10599999999997,349.34,351.75
88.10599999999995,436.19,427.55
74.12299999999995,382.86,380.99
74.12299999999995,380.07,355.45
106.55199999999996,381.98,365.15
70.09099999999997,336.34,340.15
71.12299999999996,337.97,337.15
172.1800000000001,495.2,464.15
72.10699999999996,379.86,387.65
104.53599999999996,378.98,370.15
132.206,459.12,448.15
132.206,459.12,469.15
132.206,459.12,462.15
118.17599999999992,451.04,428.15
73.13899999999997,341.29,336.15
134.222,460.06,458.15
134.222,460.06,455.15
134.222,460.06,456.15
126.2429999999999,416.13,420.15
74.12299999999996,313.54,311.65
132.20299999999995,540.89,507.15
90.19099999999996,359.9,368.65
69.10699999999997,331.41,356.15
94.11699999999996,448.08,402.15
82.10599999999997,416.62,477.15
82.10599999999997,416.62,479.15
216.28300000000007,679.42,683.15
216.28300000000007,679.42,682.95
94.11699999999996,448.08,487.15
108.14399999999996,494.77,495.95
108.14399999999996,494.77,500.15
108.14399999999996,494.77,481.65
108.14399999999996,467.43,475.15
93.12899999999996,417.26,402.55
93.12899999999996,417.26,417.25
93.12899999999996,417.26,418.45
137.13800000000006,498.36,477.15
94.11699999999996,448.08,411.15
94.11699999999996,448.08,415.15
94.11699999999998,448.08,426.15
81.11799999999997,385.8,421.15
81.11799999999997,385.8,416.15
99.13299999999995,445.65,521.15
143.18900000000005,532.74,520.55
143.18900000000008,532.74,524.15
143.18900000000008,532.74,539.15
143.18900000000008,532.74,530.15
143.18900000000008,532.74,538.15
143.18900000000008,532.74,531.15
143.18900000000005,532.74,520.55
159.18800000000005,613.3599999999999,540.15
144.17700000000005,563.56,517.15
152.14900000000006,548.16,495.75
118.17899999999992,433.86,443.15
118.17899999999992,433.86,443.15
118.17899999999992,433.86,445.15
242.40300000000025,601.02,568.15
86.13399999999994,356.23,353.15
99.15799999999996,415.9,401.92
99.15799999999996,415.9,406.35
74.14799999999997,322.81,345.65
139.22300000000007,532.73,507.15
139.22300000000007,532.73,545.65
124.20799999999994,455.22,467.45
73.11999999999999,416.22,406.05
74.14799999999997,333.7,342.15
138.23500000000007,478.1,487.15
98.16999999999996,385.08,385.65
98.16999999999996,385.08,388.55
88.17499999999995,356.58,367.15
177.41400000000004,435.52,425.15
128.049,321.04,316.15
100.039,262.36,248.92
226.2280000000001,618.38,547.65
170.34000000000023,473.72,484.15
170.34000000000023,473.72,485.15
198.30600000000013,529.06,519.15
122.21099999999991,425.89,425.15
152.23700000000014,540.8299999999999,517.15
82.14599999999994,340.17999999999995,343.15
58.08000000000001,287.34,279.15
87.12199999999996,390.84,401.35
136.23800000000003,425.68,444.15
192.21400000000008,577.31,549.65
128.17399999999995,474.06,491.15
153.18400000000003,604.0,572.15
153.18400000000003,604.0,580.15
190.62900000000005,593.22,570.65
190.62900000000005,593.22,578.15
172.18300000000005,647.4300000000001,573.15
172.18300000000005,647.4300000000001,573.15
157.2160000000001,574.45,565.15
158.20000000000007,594.0999999999999,577.15
160.24100000000004,541.9000000000001,561.15
144.17300000000006,554.6800000000001,561.15
144.17300000000006,554.6800000000001,559.15
143.18900000000005,551.5699999999999,573.8499999999999
143.18900000000005,551.5699999999999,579.3499999999999
269.3469999999997,808.6500000000001,744.15
72.15099999999997,310.77,282.65
154.25300000000016,528.66,498.15
222.3720000000002,636.51,549.15
233.2740000000001,788.9200000000001,573.15
138.12600000000006,592.91,558.15
138.12600000000003,592.91,585.15
138.12600000000006,592.91,601.15
153.13700000000006,565.68,545.15
153.13700000000006,565.68,531.15
153.13700000000006,565.68,532.15
166.13600000000005,669.66,585.65
123.11099999999996,515.4,483.85
167.16400000000007,658.3199999999999,540.15
153.13700000000006,635.4399999999999,543.15
167.12,688.77,593.15
185.56600000000003,634.56,549.65
199.2090000000001,684.3399999999999,593.15
199.2090000000001,684.3399999999999,613.15
103.12099999999997,442.96,425.95
129.15899999999996,508.2699999999999,478.15
118.13599999999994,455.4,479.65
75.06699999999998,397.2,387.25
91.06599999999996,489.38,468.15
73.05099999999999,393.88,371.65
151.16500000000008,561.16,523.15
131.17499999999998,488.72,466.15
61.04000000000001,374.32,374.34
137.13800000000006,538.28,509.15
173.17100000000002,630.8799999999999,587.15
159.22900000000016,534.48,481.65
117.14799999999994,465.84,445.65
117.14799999999994,465.4,427.15
139.11000000000004,596.02,489.15
215.20800000000008,706.76,593.15
165.14800000000005,620.01,475.15
89.09399999999997,420.08,404.35
89.09399999999997,419.64,393.35
102.13699999999994,366.96,445.15
74.08299999999997,321.2,419.15
130.19099999999997,412.72,479.15
86.09399999999997,340.76,320.15
129.14,514.04,497.65
137.13800000000006,543.26,494.05
137.13800000000006,543.26,505.25
137.13800000000006,543.26,511.81
191.10800000000003,537.8399999999999,490.15
191.108,537.8399999999999,475.95
149.14900000000006,565.3199999999999,528.15
408.799,863.1199999999999,716.15
514.0779999999999,530.97,492.15
268.529,634.3199999999999,603.15
284.5279999999995,726.5,618.15
282.51199999999955,688.19,607.15
266.51300000000003,631.0,604.15
344.6269999999992,798.28,692.15
124.2269999999999,398.88,414.15
120.19499999999992,385.76,438.15
142.2420000000001,454.18,468.15
128.2589999999999,405.52,423.95
188.22300000000013,696.54,630.25
139.24200000000008,507.6,498.15
160.32600000000016,468.38,493.15
158.24100000000016,551.03,529.15
144.25800000000012,497.7,486.85
144.25800000000012,497.26,465.65
144.25800000000012,497.26,468.15
142.2420000000001,459.39,467.15
142.2420000000001,459.39,460.15
142.2420000000001,459.39,461.15
142.2420000000001,459.39,461.55
176.68700000000015,496.82,491.15
126.2429999999999,402.2,420.05
142.2420000000001,493.94,466.65
186.2950000000002,509.5,498.15
143.27400000000011,478.05,471.15
204.3570000000002,569.48,553.15
196.37800000000024,535.2,535.15
254.4170000000002,684.96,639.15
220.3560000000002,650.0999999999999,590.15
440.62099999999936,1007.54,663.15
616.8330000000026,1280.26,523.15
92.14099999999996,375.83,363.15
178.2310000000001,518.42,377.15
343.679,629.22,556.15
1124.1760000000054,2030.0,945.15
394.772,840.24,705.15
246.43800000000024,654.68,626.15
254.50200000000032,611.44,589.15
265.485,713.52,635.15
284.48399999999947,756.95,644.15
270.5009999999999,703.6199999999999,624.15
252.4860000000003,608.1199999999999,588.65
282.4679999999995,761.1099999999999,633.15
269.51699999999994,683.97,623.15
110.19999999999992,376.0,390.25
106.16799999999994,362.88,408.65
232.07,390.21,413.15
186.2980000000001,592.9,580.15
124.2269999999999,431.81,437.15
186.2980000000001,592.9,568.15
128.21499999999992,431.3,447.15
143.23000000000013,509.04,512.15
114.2319999999999,382.64,398.77
144.26200000000014,527.7,498.75
174.1960000000001,673.6600000000001,618.65
125.21499999999992,484.72,475.15
146.29900000000015,445.5,472.15
144.21400000000014,528.1500000000001,513.15
130.23099999999994,474.82,467.85
130.23099999999994,474.38,452.15
130.23099999999994,474.38,457.15
128.21499999999992,436.51,446.15
128.21499999999992,436.51,439.15
128.21499999999992,436.51,439.15
162.6600000000001,473.94,468.15
106.16799999999994,384.32,400.15
112.21599999999992,379.32,394.45
112.21599999999992,386.8,398.05
112.21599999999992,386.8,396.15
112.21599999999992,386.8,396.35
112.21599999999992,386.8,395.75
112.21599999999992,386.8,395.55
128.21499999999992,471.06,447.15
108.18399999999993,388.32,407.15
172.26800000000017,486.62,483.15
184.27900000000017,506.18,500.15
129.24699999999993,455.17,451.75
205.3450000000002,624.1099999999999,583.15
190.33000000000013,546.5999999999999,536.15
200.3220000000002,532.3799999999999,512.15
196.37800000000024,539.47,536.15
182.35100000000023,512.3199999999999,515.15
157.30100000000022,440.84,465.15
159.22900000000016,468.46,447.65
256.43000000000023,623.9,579.95
206.3290000000001,569.02,557.15
186.2950000000002,509.5,499.15
110.19999999999992,372.76,399.35
110.19999999999992,391.64,411.15
110.19999999999992,391.64,408.75
110.19999999999992,391.64,406.65
98.14499999999994,381.58,405.15
84.11799999999995,354.42999999999995,374.15
70.05099999999999,397.98,423.15
126.92600000000002,427.96,336.65
