SMILES,BoilingPoint,MeltingPoint,CriticalTemp,CriticalPress,CriticalVolume,Molecular Weight,EnthalpyVap,Log P
CNC(C)Cc1ccc(O)cc1,585.4300000000001,378.2600000000001,808.2372021217308,35.557717464777404,482.5,165.2360000000001,59.19200000000001,1.5425999999999995
OC(=O)c1ccc(cc1)NC(C)=O,686.73,493.32,916.864821377582,39.01371761325,496.5,179.17500000000004,68.912,1.3432
CN1C=CC(=NC1O)N,563.43,419.14,776.3060315959847,58.005683396859226,343.5,127.14699999999996,63.8,-0.9214000000000002
Cc1cc(N)ccc1O,544.5699999999999,402.57,786.4059627238923,53.43524503265962,314.5,123.15499999999994,57.76899999999999,1.2828199999999998
Nc1ccc(O)c(c1)[N+]([O-])=O,673.53,534.91,945.3354475528868,62.98815822625346,340.5,154.12500000000003,72.134,0.8825999999999998
Nc1c(Cl)c(Cl)nc(C(O)=O)c1Cl,767.51,639.0400000000001,1029.9431227863138,45.22494662325675,512.5,241.461,81.044,2.3222
OC(=O)c(ccc1N)cc1N(=O)=O,766.28,607.5799999999999,1028.514279259371,48.8338238690941,454.5,182.13500000000005,79.172,0.8752
Nc1nc(O)ncc1Br,649.49,571.64,938.1105982549776,98.22401164543878,306.5,190.00000000000003,69.946,0.5268999999999999
CC(=O)c1ccc(N)cc1,540.7,352.05000000000007,774.654974090105,41.62330905306972,410.5,135.16600000000005,53.727,1.4714
NC(=O)c1ccc(N)cc1,590.3499999999999,424.04,837.475670860074,51.23977190103142,383.5,136.15400000000008,62.14200000000001,0.3677
Nc1ccc(CC(O)=O)cc1,632.3399999999999,462.72,869.1662350319023,43.0556416668389,428.5,151.16500000000005,64.145,0.8958999999999999
Nc1ccc(CC#N)cc1,588.91,367.11,830.5908832372372,37.27109954216181,430.5,132.166,57.459,1.33488
Nc1ccc(S)cc1,503.93,316.04,761.4460636352713,54.30506085153592,346.5,125.19599999999996,49.266000000000005,1.5575
Nc1ccc(cc1)C(O)=O,609.46,451.45,851.3521728771542,49.03922353255029,372.5,137.13800000000003,61.919,0.967
NCCCC(O)=O,509.16,378.7,714.2451435615765,47.17123535804854,312.5,103.12099999999994,52.303,-0.1900999999999997
Cc1ccc(N)c(c1)C(O)=O,637.3199999999999,475.24,875.0789509817382,42.22044051963231,428.5,151.16500000000008,64.807,1.27542
Nc1ccc(cc1)C(=O)NO,660.1700000000001,454.2600000000001,878.2602887207697,54.951063330550966,408.5,152.15300000000005,74.616,0.3878
Nc1ccc(O)cc1,516.71,378.78,762.3043191840225,63.28917647490679,258.5,109.12799999999994,54.881,0.9744
Nc1ccc2C(=O)NC(=O)c2c1,687.4100000000001,578.29,962.9891420561194,53.27934359848685,413.5,162.14800000000002,63.117,0.1523999999999999
Nc1c[nH]nc1,466.27,412.58,715.1706692138177,75.22139537192842,232.5,83.09399999999997,47.693,-0.0080999999999998
Nc1ccncn1,497.73,387.6,759.9384244215105,68.07611454214728,278.5,95.10499999999998,49.835,0.0588
Nc1ccnc2ccccc12,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000005,57.057,1.817
Nc1ccc(C(O)=O)c(O)c1,690.0799999999999,563.17,940.045034379796,61.13063555687868,338.5,153.13700000000003,74.93299999999999,0.6726000000000001
CC(=O)Nc1ccc(Br)cc1,584.5,381.25,822.7761209564513,42.99919376511691,478.5,214.06200000000007,55.957,2.4075
Nc1ccc(Br)cc1,507.23,339.38,757.3603848692167,54.70746822590247,354.5,172.02500000000003,48.964,2.0313
CN(C)c1ccc(Br)cc1,492.9,311.13000000000005,719.294319299783,38.916426584745,455.5,200.0790000000001,44.818,2.5151000000000003
CN(C)C(=O)c1ccc(Br)cc1,569.6500000000001,372.33,800.7718448141419,37.36228262623968,517.5,228.08900000000008,53.790000000000006,2.1509
CCCCc1ccc(N)cc1,532.5899999999999,324.66,749.5669607310878,30.69344157887063,516.5,149.23700000000014,51.43300000000001,2.6114000000000006
CNc1ccc(Cl)cc1,479.02,290.1700000000001,702.2546343755419,39.16033966112209,403.5,141.60100000000006,44.935,2.3817000000000004
Nc1ccc(Cl)cc1N,556.01,405.28,805.646448357021,49.873918733441855,370.5,142.58900000000006,58.217,1.5044
Nc1cc(Cl)nc(N)n1,617.6500000000001,525.82,894.4084534682283,66.96649800038037,356.5,144.56500000000003,66.18499999999999,0.2944
COc1cc(Cl)ccc1N,528.78,355.52,761.0581849261716,39.755171750293,415.5,157.60000000000008,52.21199999999999,1.9308
Nc1ccc(Cl)cc1[N+]([O-])=O,635.3199999999999,465.63,902.9895931344818,46.84891832874916,423.5,172.57100000000003,64.167,1.8304
Nc1ccc(Cl)cc1,478.5,309.5,716.7695739060284,47.04191057897303,341.5,127.57399999999996,46.914,1.9222
NC(=O)c1ccc(Cl)cc1,555.25,370.7000000000001,798.3541352573086,44.98261646786599,403.5,155.58400000000006,55.886,1.4389
ONC(=O)c1ccc(Cl)cc1,625.0699999999999,400.92,839.6453600852446,48.024996049944086,428.5,171.58300000000003,68.36,1.459
Nc1ccc(cc1)C#N,566.03,355.84000000000003,812.9596596183304,42.05631845717237,374.5,118.13899999999995,55.233,1.1404800000000002
CN(C)c1ccc(cc1)C(O)=O,595.1299999999999,423.2000000000001,816.7495735714423,35.47305626275035,473.5,165.19200000000006,57.77300000000001,1.4508
CCOc1ccc(N)c(N)c1,586.76,420.13,818.8445441439978,39.65509583843562,451.5,152.1970000000001,60.694,1.2497
CCOc1ccc(N)cc1,509.25,324.35,731.2636573449995,37.63784862057283,422.5,137.18200000000007,49.391000000000005,1.6675
CCc1ccc(N)cc1,486.83,302.12,711.2657864647246,38.43538761511879,404.5,121.18299999999994,46.981,1.8312
NCCCCF,362.92,218.69,534.6541071370696,39.55539733396622,306.5,91.12899999999996,34.322,0.6948000000000003
Cc1cc(F)ccc1N,468.2000000000001,303.96000000000004,685.2884007400295,40.21023519368667,366.5,125.14599999999996,44.6,1.7163199999999998
Nc1ccc(F)c(c1)[N+]([O-])=O,597.1600000000001,436.3,848.2658194273955,46.34004043631928,392.5,156.11600000000004,58.965,1.3161
CC(=O)Nc1ccc(F)cc1,517.61,322.04,730.097927006259,37.22563312426176,434.5,153.15600000000006,48.705,1.7840999999999998
CC(N)CCF,362.48,203.69,538.349844555344,39.956463437438565,300.5,91.12899999999996,33.934,0.6932000000000003
CN(C)C(=O)c1ccc(F)cc1,502.7600000000001,313.12,708.169888203926,32.65306122448979,473.5,167.18300000000005,46.538,1.5275
ONC(=O)c1ccc(F)cc1,586.9100000000001,371.59,788.044390056717,47.49689014111801,397.5,155.12800000000004,63.158,0.9447
CNC(C)CCF,363.0,184.36,527.9493168655808,33.72358263154557,362.5,105.15599999999992,31.955,0.9539
CC(F)CCCN,385.36,214.96,560.7044972062553,35.51534902354099,356.5,105.15599999999992,36.16,1.0833000000000002
CC(=O)Nc1ccc(O)cc1,593.98,420.65,828.1167656071807,48.90214680424472,382.5,151.16500000000008,61.874,1.3505999999999998
Nc1ccc(I)cc1,534.21,337.64,803.6783165496038,48.024996049944086,380.5,219.02500000000003,51.902,1.8734
CC(C)c1ccc(cc1)C=N(C(C)(C)C)=O,551.23,322.28000000000003,748.4548107458087,23.06951953573053,729.5,219.32800000000012,55.79600000000001,3.5377000000000027
COc1ccc(N)c(C)c1,514.23,336.87,737.4611385529189,36.954573590413965,422.5,137.18200000000007,50.053,1.5858199999999998
COc1ccc(NC(C)=O)cc1,563.6399999999999,354.95000000000005,781.1275568799905,34.31886827354472,490.5,165.1920000000001,54.158,1.6535999999999995
COc1ccc(CN)cc1,509.25,324.35,731.2636573449995,37.63784862057283,422.5,137.18200000000007,49.391000000000005,1.1539
COc1ccc(cc1)C(=O)N(c2ccccc2)c3ccccc3,830.95,511.5700000000001,1084.3435691086042,22.334111155977865,873.5,303.3609999999997,78.803,4.673700000000004
Cc1ccc(N)cc1N,541.46,386.63,781.6761460262164,45.96380350474001,377.5,122.17099999999996,56.05799999999999,1.15942
Cc1ccnc(N)c1,494.77,351.12,737.8278352705148,49.59333465582225,341.5,108.14399999999996,48.739,0.97222
Cc1ccnc(N)n1,525.5899999999999,411.39,783.5203104373687,57.1321163049918,334.5,109.13199999999998,52.723,0.36722
Cc1csc(N)n1,493.41,414.79,748.411167730742,59.62940325874688,297.5,114.17299999999996,49.63499999999999,1.03372
CC(=O)Nc1ccc(C)cc1,541.22,332.72,761.2940558564665,35.012779664577565,472.5,149.1930000000001,51.748000000000005,1.95342
CNc1ccc(cc1)C(O)=O,609.98,432.12,838.1566824253076,40.673157017909205,434.5,151.16500000000005,59.94,1.4265
Cc1ccc(N)cc1,463.95,290.85,692.1042798493484,43.45390778820044,348.5,107.15599999999996,44.755,1.5772199999999998
Cc1ccc(cc1)C(N)=O,540.7,352.05000000000007,774.654974090105,41.62330905306972,410.5,135.16600000000005,53.727,1.09392
Cc1ccc(CCN)cc1,509.71,313.39,730.400264675699,34.23859024658975,460.5,135.21000000000004,49.20700000000001,1.49622
Cc1ccc(CN)cc1,486.83,302.12,711.2657864647246,38.43538761511879,404.5,121.18299999999994,46.981,1.45372
Cc1nonc1N,503.35,418.18,756.1002955963853,69.32884821904587,265.5,99.09299999999998,52.31699999999999,-0.03978
CC(C)CCCN,408.97,225.64,593.2013500338484,33.45106994919786,394.5,101.19299999999993,39.203,1.3813
NN1CCOCC1,422.99,292.28,637.4805209680288,55.44315994963543,269.5,102.13699999999994,42.258,-0.8077000000000001
NCCCN1CCOCC1,491.63,326.09000000000003,697.6293302935807,37.59170967471517,437.5,144.21800000000013,48.93599999999999,-0.3325999999999998
CCN(CC)c1ccncc1,498.34,321.62,713.4734800802181,32.57855340797732,498.5,150.2250000000001,46.157,1.9278
Cc1cc(ccc1N)[N+]([O-])=O,620.77,446.98,879.2977470985737,43.28254847645428,430.5,152.15300000000008,62.008,1.48542
CC(=O)Nc1ccc(cc1)[N+]([O-])=O,670.18,465.06,918.9251173107638,39.95646343743855,498.5,180.16300000000004,66.113,1.5531999999999997
NC(=O)c1ccc(cc1)[N+]([O-])=O,669.66,484.39,933.3003158219364,48.091628017028285,436.5,166.13600000000002,68.09200000000001,0.6937
O=N(=O)c(cc1)ccc1Nc1ccc(cc1)N(=O)=O,891.3299999999999,642.76,1176.1229970278855,34.561403690674055,690.5,259.22099999999995,87.8,3.2466000000000017
O=N(=O)c(cc1)ccc1N(c1ccccc1)c1ccc(cc1)N(=O)=O,1017.56,716.61,1309.9951408804789,26.004278744024543,901.5,335.3189999999998,99.039,4.972800000000003
O=N(=O)c(cc1)ccc1Nc1ccccc1,734.51,486.63,1004.5384964751162,34.6836366764197,608.5,214.22400000000005,70.547,3.338400000000001
NCC1CCNCC1,477.51,353.05,705.4829905777221,44.0325153706503,370.5,114.19199999999992,46.778000000000006,-0.0553000000000001
CCCc1ccc(N)cc1,509.71,313.39,730.400264675699,34.23859024658975,460.5,135.21000000000004,49.20700000000001,2.2213000000000003
Nc1ccnnc1,497.73,387.6,759.9384244215105,68.07611454214728,278.5,95.10499999999998,49.835,0.0588
Nc1ccncc1,466.91,327.33000000000004,713.1451058528897,58.360728832125936,285.5,94.11699999999996,45.851,0.6638000000000001
NC(=O)c1ccncc1,543.6600000000001,388.53,794.9720612635892,55.52581839503731,347.5,122.12699999999997,54.82299999999999,0.1804999999999999
CC(C)(C)c1ccc(N)cc1,529.36,327.08,760.7480560836414,31.3499672079343,505.5,149.23700000000014,50.137,2.5663
Nc1ccc(C=C)cc1,483.51,300.36,713.1673742364934,40.517965463296605,385.5,119.16699999999992,46.31100000000001,1.9118
CN(C)c1cncnc1,483.3999999999999,359.35,720.1339562377841,46.720915879458175,379.5,123.15899999999996,45.68899999999999,0.5425999999999999
CC(N)CCC(F)(F)F,380.67,218.56,548.2186429650876,32.690411019806795,381.5,141.13600000000008,33.23,1.6761
Nc1cccc2CCCCc12,553.25,355.84000000000003,797.4018923986391,37.5456555171088,466.5,147.2210000000001,52.489,2.1476
C1CCc2nccnc2C1,537.38,380.6,799.6416805302175,45.65376186997809,423.5,134.18200000000004,49.154,1.3554
NC1=CNC(=O)NC1=O,624.75,589.5,902.4686167712196,73.55342479456529,296.5,127.10299999999997,58.841,-1.3546000000000002
Nc1ccc(O)c(c1)C(O)=O,690.0799999999999,563.17,940.045034379796,61.13063555687868,338.5,153.13700000000003,74.93299999999999,0.6726000000000001
Cn1nnc(N)n1,510.41,475.35,765.5451554877391,81.60274315781399,263.5,99.09699999999998,53.0,-1.2077000000000002
Cc1noc(N)c1C,500.39,381.7,735.0107002452039,50.370703190127735,328.5,112.13199999999996,51.221,0.87364
NCCCCCO,478.71,290.19,653.138384443903,41.67706856836353,363.5,103.16499999999992,54.044,0.1076999999999999
NCCCCC(O)=O,532.04,389.97,734.1581412292636,41.516101604846426,368.5,117.14799999999993,54.529,0.2000000000000001
Nc1ccc(Cl)cn1,509.32,369.77,762.6717319777587,53.986323104904606,334.5,128.56199999999998,50.898,1.3172
Cc1ccc(Cl)cc1N,506.36,333.29,741.6183766226234,40.62132757810365,397.5,141.60100000000006,49.80200000000001,2.23062
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,771.19,644.73,1023.540461748024,28.874020051851968,671.5,226.27600000000007,65.227,1.1849999999999998
NCCCCCF,385.8,229.96,557.1284140126662,35.17911092536541,362.5,105.15599999999992,36.548,1.0849000000000002
Nc1ccc2CCCc2c1,526.0999999999999,348.09000000000003,766.1258943038094,41.03875659133729,418.5,133.194,50.09100000000001,1.7575
NC1=NC(=O)NC=C1I,659.3599999999999,559.13,964.258329509604,66.5302353307484,375.5,237.00000000000003,64.37299999999999,-0.0433
Nc1cccc2cnccc12,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000005,57.057,1.817
Cc1onc(N)c1,472.53,357.91,710.0533032099509,59.35408510426136,272.5,98.10499999999998,48.333,0.5652200000000001
Nc1ccc(cn1)[N+]([O-])=O,623.73,483.46,900.9033602512392,58.09414039262343,367.5,139.11400000000003,63.104,0.572
Nc1sc(cn1)[N+]([O-])=O,622.37,547.13,912.7038783102948,70.97388232104468,323.5,145.14300000000003,64.0,0.6335000000000001
Cc1ccc(cc1N)[N+]([O-])=O,620.77,446.98,879.2977470985737,43.28254847645428,430.5,152.15300000000008,62.008,1.48542
Nc1cccc2ncccc12,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000005,57.057,1.817
NCCCCCCO,501.59,301.46000000000004,674.6083024526213,36.95457359041399,419.5,117.19199999999992,56.27,0.4978000000000001
Cn1cnc(N)c2ncnc12,625.89,565.6500000000001,894.6800905798373,62.88829592213423,409.5,149.15700000000007,64.206,-0.1029000000000001
Cc1ccc(N)nc1,494.77,351.12,737.8278352705148,49.59333465582225,341.5,108.14399999999996,48.739,0.97222
Nc1ccc(cn1)C(O)=O,640.28,511.72,894.1665214630619,56.44739300537774,365.5,138.12600000000003,65.90299999999999,0.3620000000000001
Nc1cc2c3ccccc3ccc2c4ccccc14,782.53,537.96,1050.3253105246588,28.65802493477433,730.5,243.30900000000003,75.485,4.728400000000002
NCCCCCC(N)=O,535.81,373.83,738.0666065544353,38.2454662868127,435.5,130.19099999999997,56.978,-0.0091999999999997
NCCCCCC#N,511.49,305.63,712.2353593574045,32.20981213949168,426.5,112.17599999999992,50.069,1.0290800000000002
Nc1nc(N)cc(O)n1,655.8599999999999,595.0999999999999,936.9709528861443,95.92869044866806,273.5,126.11899999999996,74.152,-0.6534000000000004
Nc1ccc2ncsc2c1,581.03,481.30000000000007,856.5369648704122,55.85830758265353,387.5,150.20600000000005,57.953,1.8785
Cc1cccc(N)n1,494.77,351.12,737.8278352705148,49.59333465582225,341.5,108.14399999999996,48.739,0.97222
Cc1cc(N)ncn1,525.5899999999999,411.39,783.5203104373687,57.1321163049918,334.5,109.13199999999996,52.723,0.36722
Cc1cncc(N)n1,525.5899999999999,411.39,783.5203104373687,57.1321163049918,334.5,109.13199999999998,52.723,0.36722
Nc1ccc2ncccc2c1,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000005,57.057,1.817
Nc1cnc2cncnc2n1,674.8499999999999,598.44,978.6514335514164,72.80224580367853,410.5,147.14100000000005,69.009,0.002
Nc1cccc2ccc(O)cc12,632.19,469.08,891.220076040799,50.22801005162936,404.5,159.18800000000005,66.087,2.1276
Nc1cccc2cccnc12,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000005,57.057,1.817
CN(C)c1c2ccccc2nc2ccccc12,683.54,479.68000000000006,934.2330110853142,28.658024934774332,678.5,222.29100000000008,64.117,3.4540000000000024
Cn1cnc2c(N)ncnc12,625.89,565.6500000000001,894.6800905798373,62.88829592213423,409.5,149.15700000000007,64.206,-0.0545000000000001
CC(N)=O,371.76,245.49,570.2811018267772,60.09254251547383,182.5,59.06800000000001,37.433,-0.5084000000000002
Nc1ncnc2nc[nH]c12,643.3899999999999,623.4200000000001,936.63277960841,80.72530068156371,364.5,135.13000000000005,66.867,-0.0648999999999999
CCC(c1ccccc1)C(=O)N,581.04,347.07000000000005,810.076038735978,33.841394184221045,516.5,163.2200000000001,57.12899999999999,1.6654999999999998
FCC(=O)NC,371.55,226.75,547.0088721585425,45.96380350474001,262.5,91.08499999999997,34.637,-0.2981
CCc1cccc(CC)c1N(COC)C(=O)CCl,682.72,433.55,885.9311251356434,19.68304006915833,802.5,269.77199999999976,65.942,2.9871000000000016
NCCCC=C,383.21,227.61,568.1806724687589,39.111373939544,325.5,85.14999999999993,36.695,0.9113000000000002
NCCC=C,360.33,216.34,546.0937083345527,44.26719858132483,269.5,71.12299999999996,34.469,0.5212000000000001
NCCCCC=C,406.09,238.88,589.9420981033802,34.8065192610576,381.5,99.17699999999992,38.92100000000001,1.3014
NC(=O)NCC=C,464.37000000000006,318.93,667.2169790276737,49.10797813123518,310.5,100.12099999999997,47.651,-0.1593
COc1ccc(cc1)C=N(c1ccccc1)=O,604.0,383.51,824.8643504430186,31.03638239926753,656.5,227.2630000000001,62.166,2.956100000000001
NC(C(O)=O)c1ccccc1,626.9200000000001,435.19999999999993,867.9357987230691,44.385244391813416,422.5,151.16500000000008,63.095,0.7709999999999999
CC(C)(N)C(O)=O,505.93,381.12,724.4828506576545,48.426877110503824,301.5,103.12099999999997,51.007000000000005,-0.1916999999999999
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,1027.22,624.7,1257.6725315403426,8.820917641826464,1467.5,430.7169999999993,100.366,8.840260000000002
[Cl-].NC12CC3CC(CC(C3)C1)C2.[H+],559.12,369.23,802.7950915208229,30.62553575546611,542.5,187.7140000000001,51.478,-0.9695999999999992
CCNc1nc(NC(C)C)nc(SC)n1,771.9399999999998,581.99,1024.3990477125726,33.528592680909384,696.5,227.33700000000016,77.159,1.8456
[O-][N+](=O)c1[nH]ccn1,545.5799999999999,472.93,817.5360845799655,69.6765059183224,285.5,113.076,53.643,0.3178999999999998
CCOC(CN)=O,421.87,260.43,612.738716937298,42.16562658121098,314.5,103.12099999999997,42.54600000000001,-0.4917999999999999
NCC#N,419.97,260.55,631.5906682490046,52.66251124344616,202.5,56.068000000000005,41.165000000000006,-0.53132
CCCCC(N)C(O)=O,554.48,386.24,757.8998290652125,37.180249851278994,418.5,131.17499999999998,56.367,0.5884999999999998
Nc1[nH]nnn1,527.91,533.12,809.1106803667349,108.73335428262622,218.5,85.07,55.661,-1.2181000000000004
Nc1csnn1,496.37,451.27,771.858718738785,84.6332292062503,234.5,101.134,50.731,0.1203
Nc1[nH]ncn1,497.09,472.85,762.1580998229783,89.67516069788792,225.5,84.08199999999998,51.67699999999999,-0.6131000000000004
Nc1ccccc1,436.09,267.06,666.317441702839,50.58588572850757,292.5,93.12899999999996,41.867,1.2688
Oc(cc1Oc2ccccc2)c2c(C(=O)c3ccccc3C2=O)c1N,1075.51,823.85,1361.6728991794982,30.591667319288906,824.5,331.32699999999977,104.199,3.5421000000000014
OCC(O)C1OC(=O)C(O)=C1O,779.24,471.73,958.5046834917262,61.322267525750775,410.5,176.12400000000005,104.21399999999998,-1.4074
N[C@@H](CC(N)=O)C(O)=O,635.12,496.89,861.1049346226226,56.702714472347246,341.5,132.119,69.302,-1.7263000000000002
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,926.02,632.74,1155.2808669160158,25.302721763174617,819.5,294.3069999999997,96.652,-0.3110999999999995
N[C@@H](CC(O)=O)C(O)=O,654.23,524.3,876.1146581429343,54.14534017080688,330.5,133.103,69.079,-1.127
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,841.8700000000001,525.38,1049.4021124111637,24.458943706273512,806.5,266.3409999999999,91.832,0.4521
CCNc1nc(Cl)nc(NC(C)C)n1,717.71,566.24,962.700728923442,35.220878937033866,635.5,215.68800000000013,72.501,1.7770999999999997
CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,790.72,456.51,1000.2405475294898,21.354307249189382,841.5,289.3749999999995,81.142,1.9309
NCCC#N,442.85,271.82,651.9080340521956,46.02619074358073,258.5,70.09499999999997,43.391000000000005,-0.1412199999999999
NC(=O)c1ccccc1,512.8399999999999,328.26,750.1452781160253,48.29235807238153,354.5,121.13899999999995,50.839,0.7855000000000001
NC(=O)Cc1ccccc1,535.72,339.53000000000003,768.5088121660002,42.44076860231937,410.5,135.16600000000005,53.065,0.7143999999999999
O=CCCc1ccccc1,480.86,259.61,693.6274439094473,35.55771746477742,448.5,134.17800000000005,44.62400000000001,1.8181
OCCCc1ccccc1,524.38,278.43,719.3602212838631,36.33349937742548,450.5,136.19400000000005,54.583,1.6115
Nc1ccc(cc1)c2ccc(N)cc2,682.54,469.4,947.9418880818037,37.9164745565289,549.5,184.24200000000008,69.464,2.518
CCOC(=O)c(cc1)ccc1N,567.93,355.72,791.9376831093566,34.439815733209905,486.5,165.1920000000001,56.614,1.4455
Nc1nc(N)nc(n1)c2ccccc2,775.0,650.21,1075.519197178071,56.27813555039175,528.5,187.20600000000007,81.416,0.7029999999999998
ONC(=O)c1ccccc1,582.6600000000001,358.48,792.4771226396907,51.682764986580565,379.5,137.13800000000006,63.313,0.8055999999999999
OCc(ccc1)cc1N,556.13,351.6700000000001,767.5927325463473,49.24592182209911,367.5,123.15499999999994,61.434,0.7611000000000001
NC(=O)NCc1ccccc1,585.8900000000001,392.19,817.5581956758962,43.16887144482757,445.5,150.18100000000007,59.50099999999999,0.8548999999999998
NCCC(O)=O,486.28,367.43,694.3677335419083,54.06574394463667,256.5,89.09399999999995,50.077,-0.5802
